Property_Key,Property_ID,Latitude,Longitude,Accommodates,Availability_365,Has_availability,Reviews_per_month,Calculated_host_listings_count,Property_type,Instant_bookable,Room_type,Bedrooms,Beds,Bathrooms,Bathrooms_type,Neighbourhood_cleansed,Number_of_reviews,Number_of_reviews_l30d,Review_scores_rating,Review_scores_accuracy,Review_scores_checkin,Review_scores_cleanliness,Review_scores_communication,Review_scores_location,Review_scores_value,Amenity_Count,avgprice
3586,5801757,52.35725,4.91564,3,0,1,0.5,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,33,0,95,10,10,9,10,9,9,20,99
3587,5813557,52.3854,4.87394,4,0,1,0.08,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Westerpark,5,0,100,10,10,10,10,9,9,27,233
3588,5899241,52.35711,4.91942,4,0,1,0.47,1,Entire apartment,0,Entire home/apt,3,5,1,shared bath(s),Oud-Oost,31,0,99,10,10,10,10,10,9,46,220.3287671
3589,5910574,52.35151,4.89606,4,5,1,0.55,2,Entire apartment,0,Entire home/apt,3,3,2.5,shared bath(s),De Pijp - Rivierenbuurt,36,0,93,10,10,9,10,10,9,14,200.2739726
3590,5949283,52.37494,4.85972,2,0,1,0.06,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,4,0,100,10,10,10,10,9,9,13,135.7377049
1862,2960672,52.3658,4.87265,2,0,1,0.44,1,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),De Baarsjes - Oud-West,34,0,97,10,10,9,10,10,10,12,109.2739726
1863,2994502,52.37001,4.87126,2,131,1,0.33,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,25,0,95,10,10,10,10,10,9,25,119
1864,3008299,52.3514,4.86229,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,12,135
1865,3036852,52.36143,4.86212,3,0,1,0.52,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,40,0,90,10,9,9,9,9,9,18,248.3808219
1866,3123853,52.37114,4.90816,4,0,1,3.12,3,Entire apartment,1,Entire home/apt,2,4,1.5,shared bath(s),Centrum-Oost,242,0,88,10,10,9,9,9,9,30,198.5479452
1867,3138594,52.36807,4.87231,4,0,1,0.4,1,Entire apartment,0,Entire home/apt,2,3,1,shared bath(s),De Baarsjes - Oud-West,31,0,97,10,10,10,10,10,9,32,200
1868,3172327,52.3587,4.92383,4,39,1,0.37,1,Entire apartment,0,Entire home/apt,3,4,1.5,shared bath(s),Oud-Oost,19,0,99,10,10,9,10,9,9,22,140
1869,3180391,52.39616,4.99588,2,0,1,0.3,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Noord-Oost,23,0,99,10,10,10,10,10,10,33,116.3561644
1870,3419443,52.36534,4.94255,4,0,1,0.05,1,Entire apartment,0,Entire home/apt,3,3,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,3,0,100,10,10,9,10,9,9,10,160
1871,3430456,52.36104,4.85971,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,30,0,91,9,10,9,10,9,9,14,105.7534247
1872,3443295,52.35982,4.90887,2,0,1,0.04,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Oud-Oost,3,0,93,9,9,9,9,8,9,15,84
1873,3505002,52.35061,4.87621,4,0,1,0.17,1,Entire apartment,0,Entire home/apt,3,4,2,shared bath(s),Zuid,11,0,96,10,10,10,10,10,9,38,200
1874,2449785,52.35644,4.91265,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,16,0,96,10,10,9,10,9,9,31,123.3579235
1875,2482541,52.38613,4.87686,4,68,1,0.55,1,Entire apartment,0,Entire home/apt,3,3,1.5,shared bath(s),Westerpark,42,0,93,10,10,10,10,9,9,32,300
1876,2598472,52.36158,4.86094,2,281,1,0.2,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,15,0,99,10,10,10,10,10,10,5,130
1877,2665167,52.35749,4.89068,2,90,1,2.09,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),De Pijp - Rivierenbuurt,164,0,95,10,10,10,10,10,9,10,139
1878,2788545,52.36405,4.93431,4,87,1,0.14,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,8,0,98,10,10,10,10,10,10,17,185
1879,2793217,52.37612,4.88403,2,0,1,0.65,1,Entire apartment,0,Entire home/apt,1,2,1.5,shared bath(s),Centrum-West,42,0,96,10,10,10,10,10,10,20,149
1880,2805366,52.345,4.86442,2,0,1,0.49,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,38,0,88,9,10,8,10,10,9,29,124.6986301
1881,2822772,52.38612,4.86938,2,0,1,0.13,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,10,0,100,10,10,10,9,9,10,11,99
42,22240988,52.35057,4.91951,4,336,1,0.61,18,Room in boutique hotel,1,Hotel room,2,2,1.5,shared bath(s),Watergraafsmeer,12,0,98,10,10,10,10,9,9,23,231.7945205
43,32624418,52.38446,4.90401,1,362,1,1,12,Room in hostel,1,Hotel room,1,1,1,shared bath(s),Oud-Noord,17,0,89,10,10,10,10,10,9,6,39.67123288
44,38169856,52.35587,4.91435,1,359,1,0.11,5,Room in boutique hotel,1,Hotel room,1,0,1,shared bath(s),Oud-Oost,1,0,80,8,10,8,8,10,8,21,93.07123288
45,31945078,52.36032,4.8784,1,2,1,2.39,3,Room in hostel,1,Hotel room,1,1,1,shared bath(s),Zuid,37,0,89,9,9,9,10,9,9,17,52.59726027
46,31306885,52.35208,4.85878,2,342,1,2.03,3,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Zuid,42,0,91,9,10,9,10,10,9,16,89.16986301
47,76668,52.38934,4.89089,4,0,1,1.22,1,Room in bed and breakfast,0,Hotel room,2,2,1,shared bath(s),Westerpark,64,0,97,10,10,10,10,10,9,26,159.7671233
48,443698,52.36147,4.8989,2,0,1,0.96,2,Room in bed and breakfast,0,Hotel room,1,1,1,shared bath(s),Centrum-Oost,97,1,98,10,10,10,10,10,10,21,131.6530055
49,6089697,52.38967,4.87776,4,365,1,0.71,1,Room in bed and breakfast,0,Hotel room,1,2,1,shared bath(s),Westerpark,47,0,94,9,9,9,10,9,9,34,316.8082192
50,16435018,52.36516,4.88562,2,34,1,2.32,2,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Centrum-Oost,107,2,91,9,9,9,9,10,9,19,216.2054795
51,17643789,52.42332,4.88741,4,345,1,0.18,3,Room in bed and breakfast,1,Hotel room,2,4,1.5,shared bath(s),Noord-West,7,0,97,9,10,10,10,8,9,42,161.6630137
52,18151468,52.36125,4.89678,2,0,1,0.14,39,Room in bed and breakfast,1,Hotel room,0,1,1,shared bath(s),Centrum-Oost,6,0,93,10,10,10,10,10,10,1,129
53,30226946,52.3585,4.87549,4,0,1,2.64,1,Room in bed and breakfast,1,Hotel room,1,2,1,shared bath(s),Zuid,55,0,85,9,9,9,9,9,8,24,286.8849315
54,18184532,52.36111,4.89606,2,0,1,0.56,39,Room in bed and breakfast,1,Hotel room,0,1,1,shared bath(s),Centrum-Oost,24,0,90,9,10,9,10,10,9,10,136
55,19166669,52.3656,4.88585,2,282,1,5.14,2,Room in bed and breakfast,1,Hotel room,0,1,1,shared bath(s),Centrum-Oost,206,3,91,9,10,9,9,10,9,21,155.1260274
56,21796971,52.36472,4.92088,2,280,1,0.24,18,Room in bed and breakfast,1,Hotel room,0,1,1,shared bath(s),Centrum-Oost,5,0,96,10,10,10,10,10,9,12,151.5041096
57,30905979,52.37351,4.88208,2,287,1,1.16,2,Room in bed and breakfast,1,Hotel room,1,1,1.5,shared bath(s),Centrum-West,25,1,99,10,10,10,10,10,9,17,196.739726
58,31488475,52.36218,4.88956,4,61,1,1.06,18,Room in bed and breakfast,1,Hotel room,1,2,1,shared bath(s),Centrum-Oost,22,2,90,10,9,10,9,10,9,5,214.4931507
59,32780893,52.35214,4.86682,4,0,1,1.21,1,Room in bed and breakfast,1,Hotel room,1,4,1.5,shared bath(s),Zuid,22,0,98,10,10,10,10,10,10,27,141.0684932
60,34640050,52.36859,4.90525,4,137,1,1.52,2,Room in bed and breakfast,1,Hotel room,2,3,2.5,shared bath(s),Centrum-Oost,25,0,100,10,10,10,10,10,10,19,372.9178082
61,37493556,52.37181,4.87164,2,18,1,2.96,2,Room in bed and breakfast,0,Hotel room,1,1,1,shared bath(s),De Baarsjes - Oud-West,42,0,94,10,10,10,10,10,9,14,125.0438356
8923,26989332,52.35932,4.93482,2,0,1,0.24,1,Entire apartment,0,Entire home/apt,0,1,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,6,0,100,10,10,10,10,10,10,25,193.6721311
8924,27001821,52.38223,4.8725,2,0,1,0.26,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,7,0,100,10,10,9,10,10,10,11,190
8925,27014697,52.34832,4.85857,2,0,1,0.3,1,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),Zuid,8,0,88,10,10,9,10,8,9,13,103
8926,27099463,52.34167,4.90278,2,0,1,0.15,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,4,0,85,10,10,8,9,8,9,29,599
8927,27112526,52.36633,4.86357,2,0,1,0.75,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,20,0,94,10,10,9,10,9,8,15,150.0136986
8928,27199295,52.36598,4.85066,2,8,1,0.23,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,6,0,92,10,9,9,10,9,10,20,115
8929,27273502,52.36145,4.98309,4,0,1,0.19,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),IJburg - Zeeburgereiland,5,0,100,10,9,9,10,9,9,13,133.7479452
8930,27324682,52.36784,4.87923,4,95,1,0.2,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,5,0,92,10,10,10,10,10,10,14,260.0684932
8931,27353091,52.35743,4.91132,2,89,1,0.51,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,13,0,98,10,10,10,10,10,9,11,180
8932,27364073,52.36711,4.85511,2,0,1,0.15,3,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,4,0,100,10,10,10,10,10,10,13,150
8933,27426530,52.35226,4.91933,2,0,1,0.23,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,6,0,90,9,10,9,9,9,8,25,599
8934,27525917,52.35026,4.84952,2,0,1,0.12,81,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Zuid,3,0,80,10,7,8,7,9,8,23,142.5452055
8935,27532577,52.37548,4.86788,2,0,1,1.4,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Westerpark,37,0,99,10,10,10,10,10,10,16,150
8936,27591911,52.3823,4.85827,3,0,1,0.34,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,5,0,92,9,10,9,10,9,9,7,125
8937,27687282,52.34435,4.85983,4,161,1,0.35,3,Entire apartment,0,Entire home/apt,2,3,1.5,shared bath(s),Zuid,9,0,96,10,10,9,10,10,8,31,170.5205479
8938,27719323,52.3464,4.86515,4,362,1,0.34,1,Entire apartment,0,Entire home/apt,2,3,1,shared bath(s),Zuid,8,0,95,10,10,10,10,10,10,13,280.6
8939,27741587,52.35131,4.89097,2,10,1,0.74,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,15,0,97,10,10,10,10,10,9,29,150
8940,27766915,52.35594,4.92374,3,0,1,0.2,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Oud-Oost,5,0,96,9,10,8,10,10,9,6,134.3150685
8941,27782053,52.38837,4.87821,2,364,1,0.28,1,Entire apartment,1,Entire home/apt,1,1,1.5,shared bath(s),Westerpark,3,0,0,0,0,0,0,0,0,41,119.5123288
8942,27812934,52.35646,4.91623,2,11,1,0.47,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,12,0,100,10,10,10,10,10,10,22,124.4657534
3591,5955924,52.36028,4.88841,4,0,1,0.05,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Centrum-Oost,2,0,100,10,10,10,10,10,10,11,160
3592,5956911,52.35106,4.84716,2,0,1,0.02,2,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,1,0,100,10,10,10,10,10,10,5,90
3593,1968979,52.37199,4.8726,3,0,1,0.21,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,15,0,97,10,10,10,10,10,10,10,130
3594,1971204,52.3741,4.89184,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,10,128.630137
3595,2011601,52.35562,4.90929,2,0,1,0.38,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,31,0,95,9,10,9,10,9,9,30,250
3596,2088011,52.36101,4.92844,2,0,1,0.52,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,22,0,100,10,10,10,10,10,10,19,99
3597,2191590,52.36079,4.86245,2,0,1,1.27,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,101,0,94,10,10,10,10,10,9,13,109
3598,2247902,52.36527,4.86106,2,0,1,0.48,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,38,0,96,10,10,10,9,9,9,29,120
3599,2251421,52.35606,4.89882,2,0,1,0.01,1,Entire apartment,0,Entire home/apt,2,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,9,180
3600,2255109,52.36984,4.94271,4,0,1,0.23,1,Houseboat,0,Entire home/apt,3,5,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,18,0,96,10,10,9,10,10,9,32,162.3715847
3601,2400486,52.3562,4.83205,2,314,1,0.55,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Slotervaart,43,0,98,10,10,10,10,9,9,11,130
3602,2471617,52.3719,4.90437,4,105,1,5.83,1,Entire apartment,1,Entire home/apt,1,3,1,shared bath(s),Centrum-Oost,461,5,99,10,10,10,10,10,10,42,137.139726
3603,2474754,52.37944,4.88488,2,1,1,0.15,1,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),Centrum-West,12,0,93,9,10,9,10,10,9,25,185
3604,2535007,52.36649,4.85499,3,0,1,0.67,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,53,0,94,9,10,10,10,9,9,31,140
3605,2773486,52.37962,4.88046,3,271,1,0.01,9,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,1,0,100,8,10,10,10,10,8,7,120.2876712
3606,2779916,52.36493,4.88071,2,1,1,0.95,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,74,1,95,10,10,9,10,10,9,30,183.9617486
3607,2802139,52.34703,4.86028,2,0,1,0.41,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,21,0,92,10,9,10,9,9,9,13,115
3608,2871016,52.3823,4.88703,4,224,1,0.83,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Centrum-West,38,0,98,10,10,10,10,10,9,30,200.6547945
3609,2888548,52.37581,4.85906,4,364,1,0.18,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,14,0,90,9,9,8,9,9,9,13,135
3610,2945732,52.35033,4.84606,2,0,1,0.04,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,3,0,96,10,10,10,10,9,9,16,95
5343,23819110,52.35663,4.99266,2,229,1,0.83,1,Private room in loft,1,Private room,1,1,1,private bath(s),IJburg - Zeeburgereiland,26,0,100,10,10,10,10,10,10,33,130.9589041
5344,24233902,52.37602,4.87794,2,6,1,0.36,1,Private room in loft,0,Private room,1,1,1,private bath(s),Centrum-West,11,0,95,10,10,10,10,10,9,32,120
5345,26794663,52.35984,4.89599,2,1,1,0.11,2,Private room in bed and breakfast,0,Private room,0,1,1,private bath(s),Centrum-Oost,2,0,100,10,10,10,10,10,10,7,172.9398907
5346,28244221,52.38197,4.89172,3,0,1,1.68,1,Private room in houseboat,1,Private room,0,2,1,shared bath(s),Centrum-West,43,0,90,9,9,9,10,10,8,9,108.630137
5347,28307853,52.36274,4.98226,4,134,1,2.84,1,Private room in houseboat,0,Private room,2,2,1.5,shared bath(s),IJburg - Zeeburgereiland,72,0,94,10,10,9,10,10,9,46,137.2876712
5348,28603995,52.35477,4.90627,2,352,1,2.61,2,Private room in houseboat,0,Private room,1,1,1,private bath(s),De Pijp - Rivierenbuurt,65,0,98,10,10,10,10,10,9,30,158.3452055
5349,30311568,52.36439,4.88841,2,0,1,0.4,1,Private room in bed and breakfast,0,Private room,1,1,1,private bath(s),Centrum-Oost,8,0,100,10,10,10,10,10,9,15,177.8767123
5350,17820658,52.36688,4.8646,2,125,1,3.67,1,Private room in bed and breakfast,1,Private room,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,157,0,99,10,10,10,10,10,10,29,135
5351,20158135,52.35414,4.88968,2,365,1,3.01,1,Private room in bed and breakfast,1,Private room,0,1,1,private bath(s),De Pijp - Rivierenbuurt,116,0,86,9,9,9,8,10,8,17,84.16986301
5352,20563022,52.37879,4.89113,4,0,1,1.25,2,Private room in bed and breakfast,0,Private room,1,1,1.5,shared bath(s),Centrum-West,46,0,99,10,10,10,10,10,10,32,229.9536785
5353,21171261,52.36533,4.87805,2,0,1,1.78,1,Private room in bed and breakfast,0,Private room,0,1,1,shared bath(s),De Baarsjes - Oud-West,65,0,97,10,10,10,10,10,9,20,104.7671233
5354,21718646,52.35595,4.92526,3,0,1,5.29,1,Private room in loft,1,Private room,1,2,1.5,shared bath(s),Oud-Oost,185,0,97,10,10,10,10,10,9,35,105.0657534
5355,22508949,52.36486,4.90883,4,325,1,2.33,1,Private room in loft,0,Private room,1,2,1,private bath(s),Centrum-Oost,75,1,97,10,10,10,10,10,9,24,262.4109589
5356,23896625,52.35259,4.93083,4,188,1,2.83,1,Private room in loft,0,Private room,2,2,1.5,shared bath(s),Watergraafsmeer,84,0,95,10,10,9,10,10,9,29,129.1643836
5357,24068988,52.37474,4.93839,4,47,1,2.79,1,Private room in houseboat,1,Private room,2,3,1,private bath(s),Oostelijk Havengebied - Indische Buurt,86,2,99,10,10,10,10,10,9,28,215.890411
5358,26878418,52.37621,4.93981,4,363,1,1.42,1,Private room in houseboat,1,Private room,2,3,1,private bath(s),Oostelijk Havengebied - Indische Buurt,37,0,99,10,10,10,10,10,9,38,250.8219178
5359,29776071,52.37206,4.8972,2,249,1,4.08,2,Private room in bed and breakfast,0,Private room,0,1,1,private bath(s),Centrum-West,95,3,97,10,10,9,10,10,9,32,112.3945205
5360,31215516,52.40676,4.93283,2,97,1,0,1,Private room in bed and breakfast,1,Private room,1,2,1,shared bath(s),Noord-Oost,0,0,0,0,0,0,0,0,0,12,60.02465753
5361,33357705,52.34149,4.91303,3,153,1,2.28,1,Private room in houseboat,1,Private room,1,2,1,private bath(s),De Pijp - Rivierenbuurt,40,0,97,10,10,10,10,10,9,14,124
62,654931,52.37167,4.8948,2,297,1,6.92,2,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Centrum-West,681,2,97,10,10,10,10,10,10,28,106.569863
63,655216,52.37098,4.89434,2,308,1,5.91,2,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Centrum-West,577,2,97,10,10,10,10,10,10,27,108.7726027
64,17525219,52.37041,4.87889,2,173,1,2.91,1,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Centrum-West,124,0,92,10,9,10,9,10,9,14,212.2465753
65,30905786,52.37454,4.88131,2,0,1,0.44,2,Room in bed and breakfast,1,Hotel room,1,1,1.5,shared bath(s),Centrum-West,9,0,100,10,10,10,10,10,10,18,219.0547945
66,1087866,52.38257,4.88825,2,1,1,0.66,1,Room in bed and breakfast,0,Hotel room,1,1,1,shared bath(s),Centrum-West,60,0,92,10,10,10,10,10,9,7,156.7814208
67,2638552,52.31015,5.0007,2,345,1,1.25,5,Room in bed and breakfast,1,Hotel room,1,1,1,shared bath(s),Gaasperdam - Driemond,98,0,92,9,9,9,9,9,9,24,83.05479452
68,27711346,52.35576,4.90549,2,354,1,0.74,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,18,0,98,10,10,10,10,10,9,19,177.1205479
69,6285243,52.36396,4.90648,2,265,1,0.42,4,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Centrum-Oost,22,0,97,10,10,10,10,9,10,33,167.2465753
70,21980258,52.35669,4.87536,4,1,1,0.38,6,Room in serviced apartment,1,Hotel room,2,2,2.5,shared bath(s),Zuid,11,1,98,10,10,10,9,10,9,17,296.2349727
71,36865363,52.37115,4.91322,2,332,1,0.64,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Centrum-Oost,9,0,100,10,10,10,10,10,10,18,217.4876712
72,27711924,52.37014,4.86516,2,336,1,1.47,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),De Baarsjes - Oud-West,38,0,98,10,10,10,10,10,9,20,166.1452055
73,32485135,52.36612,4.86813,2,365,1,20.1,1,Room in hotel,1,Hotel room,1,1,2.5,shared bath(s),De Baarsjes - Oud-West,390,25,97,10,10,10,10,9,9,29,3353.857534
74,32559296,52.38976,4.91841,2,352,1,0.97,20,Room in serviced apartment,1,Hotel room,1,1,1.5,shared bath(s),Oud-Noord,18,0,88,9,10,9,9,9,9,20,166.630137
75,12374650,52.363,4.90586,2,225,1,2.68,4,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Centrum-Oost,5,0,96,9,10,10,10,10,9,33,191.2876712
76,27240740,52.35482,4.85329,2,352,1,1.75,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Zuid,44,0,96,10,9,10,10,10,9,19,166.630137
77,27921739,52.35692,4.85542,2,354,1,0.92,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),De Baarsjes - Oud-West,18,0,96,10,10,10,10,9,9,16,155.1534247
78,35326837,52.37883,4.873,2,356,1,1.11,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Westerpark,17,0,98,10,10,10,10,10,10,19,166.3013699
79,28707425,52.35469,5.00606,2,363,1,0.42,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),IJburg - Zeeburgereiland,7,0,97,10,10,10,10,10,10,27,166.260274
80,12373532,52.363,4.90719,2,147,1,0,4,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,24,127.5753425
81,27710965,52.39893,4.92146,2,340,1,0.99,20,Room in serviced apartment,1,Hotel room,1,1,1,shared bath(s),Oud-Noord,24,0,99,10,9,10,10,10,9,21,166.4082192
1882,2829553,52.35052,4.88894,2,69,1,0.59,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,46,0,99,10,10,10,10,10,9,21,150
1883,2833161,52.35518,4.85292,2,0,1,0,1,Entire apartment,0,Entire home/apt,2,1,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,11,110.7945205
1884,2842942,52.36291,4.90648,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,1,0,100,10,10,8,10,10,8,11,140
1885,2891805,52.3915,4.87409,2,0,1,0.38,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,30,0,97,10,10,10,10,9,9,18,125
1886,2892780,52.37692,4.94172,4,0,1,0,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,0,0,0,0,0,0,0,0,0,8,155
1887,2947350,52.33298,4.8827,4,90,1,0.15,1,Entire apartment,0,Entire home/apt,2,3,1.5,shared bath(s),Buitenveldert - Zuidas,12,0,92,10,10,9,10,9,8,6,79.93972603
1888,2961379,52.35269,4.91307,2,0,1,0.22,2,Entire apartment,0,Entire home/apt,2,1,1,shared bath(s),Oud-Oost,17,0,95,10,10,9,10,10,9,32,119
1889,2982044,52.36945,4.88924,4,0,1,0.69,1,Entire apartment,0,Entire home/apt,2,3,2,shared bath(s),Centrum-West,54,0,99,10,10,9,10,10,9,17,295
1890,2987736,52.36309,4.90093,4,0,1,1.01,1,Houseboat,0,Entire home/apt,1,1,1.5,shared bath(s),Centrum-Oost,78,0,99,10,10,10,10,10,9,33,503.4931507
1891,3045003,52.3833,4.91286,4,0,1,0.09,1,Entire apartment,0,Entire home/apt,3,4,1,shared bath(s),Oud-Noord,6,0,92,9,9,8,9,10,9,15,175
1892,3081334,52.34921,4.94051,4,162,1,0.15,1,Entire apartment,0,Entire home/apt,3,5,1,shared bath(s),Watergraafsmeer,11,0,90,9,10,10,10,9,9,8,146
1893,3143024,52.35943,4.89712,2,343,1,1.15,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,87,0,93,10,10,9,10,10,9,17,180
1894,3202543,52.35391,4.88771,4,0,1,0.03,1,Entire apartment,0,Entire home/apt,2,2,2,shared bath(s),De Pijp - Rivierenbuurt,2,0,90,9,9,9,9,10,8,10,180
1895,3214708,52.36911,4.87351,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,10,130
1896,3307124,52.36598,4.93707,4,0,1,0.56,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,43,0,92,9,10,9,9,9,9,8,175
1897,3352657,52.3757,4.85785,2,0,1,0.47,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,36,0,98,10,10,10,10,9,9,35,122.3989071
1898,1435701,52.35418,4.89831,2,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,8,8,122.8767123
1899,1497430,52.38304,4.85112,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,35,0,95,9,10,9,10,9,9,14,147.5245902
1900,1517398,52.38433,4.88,4,0,1,0.84,1,Entire apartment,0,Entire home/apt,2,1,1,shared bath(s),Westerpark,71,0,94,9,10,10,10,9,9,8,107.8383562
1901,1580062,52.36083,4.94265,3,365,1,0,2,Entire apartment,0,Entire home/apt,2,3,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,0,0,0,0,0,0,0,0,0,20,70
5362,33361465,52.39056,4.88719,2,353,1,0.86,4,Private room in houseboat,1,Private room,0,1,1.5,shared bath(s),Westerpark,16,0,96,10,10,10,10,10,10,19,184.0958904
5363,33710107,52.37274,4.87899,2,308,1,3.37,3,Private room in bed and breakfast,1,Private room,1,1,1.5,shared bath(s),Centrum-West,62,0,98,10,10,10,10,10,10,19,152.2109589
5364,34060273,52.37413,4.87433,3,363,1,0.46,1,Private room in bed and breakfast,1,Private room,2,2,1,shared bath(s),Westerpark,8,0,97,10,10,9,10,10,9,13,250
